Start Time:  5/4/2017 11:12:02 PM         Time Completed:  5/4/2017 11:12:20 PM     Elapsed Time:  00:00:18
Sample ID:     FORC_desvirgao2

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0057B\FORCexp0057B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#113.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#113.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0057B\FORCexp0057B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#113.dat

***DATA***

Field(G)	 Moment(emu)	
-39.7015 	 0.00309203 	
-34.4499 	 0.00298595 	
-20.8514 	 0.00318858 	
-3.16678 	 0.00324414 	
 17.5434 	 0.00325306 	
 42.978 	 0.00310629 	
 63.3286 	 0.00326887 	
 85.4861 	 0.00310723 	
 108.719 	 0.0030849 	
 131.746 	 0.00331786 	
 155.248 	 0.00336639 	
 176.711 	 0.00320876 	
 203.978 	 0.0033363 	
 226.22 	 0.00361678 	
 248.573 	 0.00366925 	
 271.467 	 0.00347743 	
 292.36 	 0.00325211 	
 314.906 	 0.00347687 	
 338.544 	 0.00368289 	
 365.445 	 0.00366866 	
 387.749 	 0.00389879 	
 408.488 	 0.0039048 	
 431.271 	 0.0037192 	
 454.317 	 0.00386872 	
 477.301 	 0.00393328 	
 500.382 	 0.00369519 	
 526.286 	 0.00355763 	
 546.637 	 0.00366387 	
 569.053 	 0.00378632 	
 591.354 	 0.00366199 	
 614.994 	 0.00375519 	
 637.672 	 0.00361615 	
 659.711 	 0.00362063 	
 681.591 	 0.00395737 	
 705.91 	 0.00404498 	
 729.159 	 0.00414034 	
 755.644 	 0.00413017 	
 776.295 	 0.00415343 	
 798.64 	 0.00403681 	
 821.231 	 0.00379741 	
 844.255 	 0.0038034 	
 866.501 	 0.00414504 	
 887.467 	 0.00397484 	
 911.005 	 0.0038647 	
 934.759 	 0.00384154 	
 957.988 	 0.00388015 	
 984.253 	 0.00403232 	
 1004.92 	 0.00423189 	
 1027.14 	 0.00430609 	
 1049.57 	 0.00426942 	
 1072.8 	 0.00448476 	
 1095.24 	 0.00430883 	
 1117.39 	 0.00427768 	
 1140.46 	 0.0041316 	
 1164.03 	 0.00423292 	
 1186.8 	 0.00437191 	
 1213.97 	 0.00436888 	
 1234.25 	 0.00435554 	
 1255.81 	 0.00434561 	
 1277.97 	 0.00447562 	
 1301.22 	 0.00458602 	
 1328.34 	 0.00444343 	
 1348.95 	 0.00441935 	
 1370.49 	 0.00427355 	
 1393.2 	 0.0042619 	
 1415.87 	 0.00420327 	
 1438.31 	 0.00435901 	
 1460.63 	 0.00433774 	
 1483.7 	 0.00455158 	
 1506.97 	 0.00434755 	
 1529.96 	 0.00423163 	
 1555.84 	 0.00426592 	
 1576.49 	 0.00454471 	
 1598.65 	 0.00473595 	
 1621.96 	 0.00469422 	
 1644.78 	 0.00447614 	
 1667.19 	 0.00434735 	
 1688.38 	 0.00420011 	
 1710.99 	 0.00449087 	
 1738.23 	 0.00466691 	
 1759.16 	 0.00476095 	
 1779.19 	 0.00448578 	
 1802.59 	 0.00452964 	
 1825.92 	 0.00462177 	
 1849.35 	 0.00449726 	
 1872.47 	 0.00439325 	
 1896.95 	 0.00474668 	
 1918.5 	 0.00480918 	
 1941.13 	 0.00480253 	
 1963.59 	 0.00458136 	
 1986.79 	 0.00440142 	
 2007.85 	 0.00466854 	
 2031.42 	 0.00472619 	
 2054.58 	 0.00459985 	
 2077.87 	 0.00471591 	
 2100.68 	 0.00480433 	
 2125.25 	 0.00475658 	
 2146.43 	 0.0046886 	
 2169.32 	 0.00463555 	
 2191.74 	 0.00465932 	
 2215.11 	 0.00475633 	
 2240.12 	 0.00452888 	
 2258.73 	 0.00464721 	
 2281.99 	 0.00462088 	
 2305.66 	 0.00458657 	
 2328.77 	 0.00460931 	
 2354.88 	 0.004832 	
 2374.1 	 0.00470053 	
 2396.45 	 0.00476865 	
 2419.68 	 0.00477846 	
 2441.97 	 0.00478487 	
 2467.54 	 0.00467939 	
 2489.93 	 0.00479705 	

	
	
