Start Time:  5/4/2017 11:03:07 PM         Time Completed:  5/4/2017 11:03:21 PM     Elapsed Time:  00:00:14
Sample ID:     FORC_desvirgao2

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0041B\FORCexp0041B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#81.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#81.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0041B\FORCexp0041B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#81.dat

***DATA***

Field(G)	 Moment(emu)	
 328.725 	 0.00356437 	
 336.057 	 0.00346536 	
 349.752 	 0.00347679 	
 367.273 	 0.00344246 	
 387.182 	 0.00349553 	
 407.974 	 0.00373575 	
 429.146 	 0.00358695 	
 452.655 	 0.00382803 	
 476.199 	 0.00385968 	
 499.481 	 0.00362351 	
 527.336 	 0.00352905 	
 547.97 	 0.00361884 	
 569.902 	 0.00366459 	
 592.07 	 0.00361447 	
 615.01 	 0.00359631 	
 642.458 	 0.00387503 	
 662.336 	 0.00397579 	
 684.231 	 0.00404151 	
 703.739 	 0.00398117 	
 730.826 	 0.00415447 	
 753.504 	 0.0041878 	
 775.627 	 0.00419243 	
 796.896 	 0.00401661 	
 818.808 	 0.00419191 	
 843.339 	 0.00408532 	
 866.717 	 0.00425482 	
 893.1 	 0.00431054 	
 913.814 	 0.00434092 	
 935.942 	 0.00429535 	
 958.472 	 0.00414155 	
 981.495 	 0.00398718 	
 1003.73 	 0.00414997 	
 1024.54 	 0.00447446 	
 1048.59 	 0.00447899 	
 1072.1 	 0.00437917 	
 1095.3 	 0.00414641 	
 1121.99 	 0.00410362 	
 1143.11 	 0.00421769 	
 1164.67 	 0.00409389 	
 1186.78 	 0.00411651 	
 1209.73 	 0.00429817 	
 1232.41 	 0.00436731 	
 1253.86 	 0.00418488 	
 1276.42 	 0.00417849 	
 1299.88 	 0.00415518 	
 1323.01 	 0.00411915 	
 1350.02 	 0.00434552 	
 1370.77 	 0.00437287 	
 1391.68 	 0.00434169 	
 1414.67 	 0.00441045 	
 1437.46 	 0.00422679 	
 1460.19 	 0.00423789 	
 1482.27 	 0.00434449 	
 1504.5 	 0.00443689 	
 1527.76 	 0.00458418 	
 1550.87 	 0.00466298 	
 1574.28 	 0.00460565 	
 1598.55 	 0.00465086 	
 1620.46 	 0.00452035 	
 1642.85 	 0.00452273 	
 1664.96 	 0.00443173 	
 1687.71 	 0.00440148 	
 1708.56 	 0.00435982 	
 1732.06 	 0.00432902 	
 1755.57 	 0.00438853 	
 1778.6 	 0.00443947 	
 1801.58 	 0.00463887 	
 1825.96 	 0.00449777 	
 1847.44 	 0.00467495 	
 1869.66 	 0.00479572 	
 1892.87 	 0.00473469 	
 1915.69 	 0.00488242 	
 1941.66 	 0.00487792 	
 1962.33 	 0.0049836 	
 1985.06 	 0.00498008 	
 2004.22 	 0.00471849 	
 2027.67 	 0.0045709 	
 2054.55 	 0.00462712 	
 2074.83 	 0.00493127 	
 2096.56 	 0.00485892 	
 2119.9 	 0.0048407 	

	
	
