Start Time:  5/4/2017 11:00:30 PM         Time Completed:  5/4/2017 11:00:43 PM     Elapsed Time:  00:00:13
Sample ID:     FORC_desvirgao2

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0036B\FORCexp0036B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#71.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#71.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0036B\FORCexp0036B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#71.dat

***DATA***

Field(G)	 Moment(emu)	
 443.983 	 0.00369382 	
 449.351 	 0.00371436 	
 464.157 	 0.00374496 	
 482.169 	 0.00377196 	
 501.956 	 0.0038798 	
 523.672 	 0.00386135 	
 543.73 	 0.00382956 	
 567.54 	 0.00382159 	
 590.202 	 0.00399592 	
 613.878 	 0.00429212 	
 637.574 	 0.00430344 	
 662.83 	 0.00382667 	
 685.276 	 0.00388802 	
 707.892 	 0.00390648 	
 730.507 	 0.00376787 	
 753.349 	 0.00380486 	
 779.13 	 0.00411333 	
 799.453 	 0.00417814 	
 821.061 	 0.00407871 	
 844.64 	 0.00398972 	
 866.969 	 0.00420592 	
 889.561 	 0.0042781 	
 911.735 	 0.00399732 	
 935.062 	 0.00418646 	
 958.317 	 0.00426506 	
 981.377 	 0.00420771 	
 1007.23 	 0.00401034 	
 1028.37 	 0.00408462 	
 1050.07 	 0.0041475 	
 1072.97 	 0.00417149 	
 1095.8 	 0.0042515 	
 1118.08 	 0.00422258 	
 1138.92 	 0.00437562 	
 1162.65 	 0.00425096 	
 1185.85 	 0.00437266 	
 1209.04 	 0.00449736 	
 1235.09 	 0.00431856 	
 1255.74 	 0.00435308 	
 1277.58 	 0.00424885 	
 1300.12 	 0.00427092 	
 1322.34 	 0.00399569 	
 1345.74 	 0.00425273 	
 1367.79 	 0.00459977 	
 1390.63 	 0.00463365 	
 1413.94 	 0.00442382 	
 1436.78 	 0.00422333 	
 1462.87 	 0.00425227 	
 1483.08 	 0.00437584 	
 1505.24 	 0.00441354 	
 1527.47 	 0.00424811 	
 1550.47 	 0.00424635 	
 1573.77 	 0.00422366 	
 1594.97 	 0.00436044 	
 1618.09 	 0.00440715 	
 1641.32 	 0.00465603 	
 1664.54 	 0.00475886 	
 1689.9 	 0.00457591 	
 1710.69 	 0.00467191 	
 1732.63 	 0.00458241 	
 1755.04 	 0.0044033 	
 1777.87 	 0.00463682 	
 1803.65 	 0.00468213 	
 1825.09 	 0.00471613 	
 1847.03 	 0.00463499 	
 1869.5 	 0.00438296 	
 1892.12 	 0.00447724 	
 1914.63 	 0.0047732 	
 1936.45 	 0.00473743 	
 1958.56 	 0.00451463 	
 1981.99 	 0.00441916 	
 2005.11 	 0.00446117 	

	
	
