Start Time:  5/5/2017 12:02:12 AM         Time Completed:  5/5/2017 12:02:33 AM     Elapsed Time:  00:00:21
Sample ID:     FORC_desvirgao2

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0133B\FORCexp0133B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#265.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#265.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0133B\FORCexp0133B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#265.dat

***DATA***

Field(G)	 Moment(emu)	
-1790.35 	-0.00452396 	
-1788.09 	-0.0045426 	
-1776.99 	-0.0046165 	
-1761.03 	-0.00473243 	
-1742 	-0.00464548 	
-1721.41 	-0.00436873 	
-1701.62 	-0.00458827 	
-1678.2 	-0.00439343 	
-1654.47 	-0.00427222 	
-1631.62 	-0.00422397 	
-1607.7 	-0.00446601 	
-1582.45 	-0.0045438 	
-1559.94 	-0.00443255 	
-1537.23 	-0.00431466 	
-1514.14 	-0.00439014 	
-1490.87 	-0.00458439 	
-1468.41 	-0.00459262 	
-1446.23 	-0.00465751 	
-1423.05 	-0.00455276 	
-1399.92 	-0.00446445 	
-1376.12 	-0.00425523 	
-1350.02 	-0.00443834 	
-1329.54 	-0.0042935 	
-1307.08 	-0.00452769 	
-1283.79 	-0.00434551 	
-1261.03 	-0.0041221 	
-1238.22 	-0.00412579 	
-1216.82 	-0.00395712 	
-1193.84 	-0.00411629 	
-1169.91 	-0.00426661 	
-1147.13 	-0.00403493 	
-1119.6 	-0.00382729 	
-1098.45 	-0.00404273 	
-1076.81 	-0.00411796 	
-1054.26 	-0.00417117 	
-1031.41 	-0.00429774 	
-1008.47 	-0.00421803 	
-986.621 	-0.00404837 	
-964.172 	-0.00387271 	
-940.817 	-0.00387468 	
-917.853 	-0.00384774 	
-894.477 	-0.00401669 	
-869.453 	-0.00378309 	
-847.097 	-0.00384934 	
-824.37 	-0.00385108 	
-801.705 	-0.00378874 	
-778.782 	-0.00384653 	
-754.706 	-0.00379136 	
-732.948 	-0.00361008 	
-711.089 	-0.00368083 	
-686.541 	-0.00359311 	
-666.608 	-0.00377266 	
-639.711 	-0.0040724 	
-618.47 	-0.00414447 	
-595.92 	-0.00410496 	
-572.897 	-0.00387693 	
-549.997 	-0.00362627 	
-527.262 	-0.00352504 	
-505.3 	-0.00340047 	
-483.13 	-0.00368726 	
-458.801 	-0.00366949 	
-435.512 	-0.00382848 	
-409.196 	-0.00387654 	
-388.378 	-0.00360801 	
-366.498 	-0.00336674 	
-343.83 	-0.00345632 	
-320.987 	-0.00362904 	
-295.065 	-0.00362734 	
-273.881 	-0.00364799 	
-251.485 	-0.00345644 	
-229.078 	-0.00323736 	
-206.356 	-0.00328115 	
-183.484 	-0.00348436 	
-161.971 	-0.00372239 	
-138.352 	-0.003624 	
-115.131 	-0.00323594 	
-92.0024 	-0.00305149 	
-66.3819 	-0.00311477 	
-45.015 	-0.00324636 	
-23.5658 	-0.00308533 	
-1.46001 	-0.00316795 	
 21.3984 	-0.0029063 	
 48.5483 	-0.00281344 	
 69.2593 	-0.0027688 	
 91.3652 	-0.00264918 	
 114.408 	-0.00287547 	
 137.461 	-0.00297479 	
 159.572 	-0.00279204 	
 184.64 	-0.00255039 	
 207.53 	-0.0025851 	
 230.21 	-0.00255702 	
 252.651 	-0.00275935 	
 274.741 	-0.00279871 	
 296.984 	-0.00304994 	
 320.328 	-0.00287151 	
 343.301 	-0.00250591 	
 366.13 	-0.00231903 	
 393.266 	-0.00223704 	
 413.707 	-0.00215827 	
 435.224 	-0.00234798 	
 457.791 	-0.00234663 	
 480.692 	-0.00192953 	
 503.176 	-0.00175391 	
 524.824 	-0.00154771 	
 548.5 	-0.00160917 	
 571.698 	-0.00178957 	
 595.121 	-0.00172972 	
 620.531 	-0.00138642 	
 642.329 	-0.00153005 	
 664.641 	-0.00128942 	
 686.758 	-0.0013497 	
 709.888 	-0.0011728 	
 732.864 	-0.000981964 	
 754.615 	-0.00076865 	
 777.263 	-0.000345457 	
 800.451 	-0.0000444562 	
 823.773 	 0.000228177 	
 850.053 	 0.000555282 	
 871.584 	 0.000903533 	
 892.051 	 0.00118887 	
 915.208 	 0.00141669 	
 938.535 	 0.00144732 	
 961.641 	 0.00158219 	
 983.404 	 0.00185248 	
 1005.95 	 0.00202359 	
 1029.32 	 0.00220357 	
 1052.61 	 0.00247914 	
 1075.44 	 0.00263028 	
 1100.51 	 0.00262835 	
 1122.03 	 0.00280238 	
 1145 	 0.00273123 	
 1167.5 	 0.00301107 	
 1190.57 	 0.00330174 	
 1211.36 	 0.00317169 	
 1234.89 	 0.00343765 	
 1258.1 	 0.003495 	
 1280.95 	 0.00355372 	
 1303.93 	 0.00376796 	
 1329.29 	 0.00404941 	
 1351.49 	 0.00403473 	
 1373.94 	 0.00424371 	
 1396.58 	 0.0041768 	
 1419.67 	 0.00417731 	
 1445.18 	 0.00393951 	
 1465.49 	 0.00415497 	
 1487.45 	 0.00444347 	
 1510.04 	 0.00419315 	

	
	
