Start Time:  5/4/2017 11:08:04 PM         Time Completed:  5/4/2017 11:08:20 PM     Elapsed Time:  00:00:16
Sample ID:     FORC_desvirgao2

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0050B\FORCexp0050B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#99.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#99.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0050B\FORCexp0050B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#99.dat

***DATA***

Field(G)	 Moment(emu)	
 121.486 	 0.00330681 	
 123.103 	 0.00331834 	
 132.544 	 0.00319782 	
 148.602 	 0.00324348 	
 167.866 	 0.00324762 	
 193.037 	 0.00334583 	
 213.317 	 0.00331153 	
 235.198 	 0.00343389 	
 257.752 	 0.00357645 	
 281.074 	 0.00358439 	
 308.553 	 0.00335991 	
 329.302 	 0.00342343 	
 347.858 	 0.00350335 	
 374.739 	 0.0033734 	
 397.82 	 0.00348408 	
 420.788 	 0.00352734 	
 442.475 	 0.0036159 	
 464.903 	 0.00351997 	
 487.954 	 0.00357182 	
 511.348 	 0.00367046 	
 534.596 	 0.00371213 	
 558.674 	 0.00384787 	
 580.399 	 0.00401556 	
 603.329 	 0.00403675 	
 626.125 	 0.00395832 	
 649.404 	 0.003828 	
 673.868 	 0.00403598 	
 695.331 	 0.00409908 	
 717.911 	 0.00412121 	
 740.892 	 0.0040388 	
 763.284 	 0.00409208 	
 784.568 	 0.00432183 	
 808.07 	 0.0041326 	
 831.814 	 0.00412485 	
 854.904 	 0.00429213 	
 878.031 	 0.00426049 	
 904.033 	 0.003962 	
 924.392 	 0.00394577 	
 946.458 	 0.0041885 	
 968.669 	 0.00405369 	
 992.243 	 0.00403737 	
 1015.17 	 0.00396734 	
 1037 	 0.00392316 	
 1059.25 	 0.00427693 	
 1082.8 	 0.00444309 	
 1106.61 	 0.00448055 	
 1132.42 	 0.00441064 	
 1152.81 	 0.00429701 	
 1174.63 	 0.00428756 	
 1196.89 	 0.00427478 	
 1220.2 	 0.00420542 	
 1246.81 	 0.00417626 	
 1266.32 	 0.0044354 	
 1288.97 	 0.00453768 	
 1311.68 	 0.00449827 	
 1334.96 	 0.00444709 	
 1360.98 	 0.00422267 	
 1382.3 	 0.00438389 	
 1404.33 	 0.00445911 	
 1426.93 	 0.00451963 	
 1448.96 	 0.00424508 	
 1472.06 	 0.00432702 	
 1493.8 	 0.00463324 	
 1517.18 	 0.00454569 	
 1540.15 	 0.00441496 	
 1563.45 	 0.00444001 	
 1589.36 	 0.00468307 	
 1610.42 	 0.00468225 	
 1632.52 	 0.00452749 	
 1655.01 	 0.00440066 	
 1677.19 	 0.00438658 	
 1699.88 	 0.00465137 	
 1721.23 	 0.00467822 	
 1745.1 	 0.0047505 	
 1768.29 	 0.00468191 	
 1791.35 	 0.00452044 	
 1817.16 	 0.00442401 	
 1838.39 	 0.00451745 	
 1860.23 	 0.00467183 	
 1882.96 	 0.00473276 	
 1905.79 	 0.00469993 	
 1928.39 	 0.00470696 	
 1952.95 	 0.00461954 	
 1975.3 	 0.00462444 	
 1997.64 	 0.00484277 	
 2020.9 	 0.00495139 	
 2043.41 	 0.00478707 	
 2064.56 	 0.00470123 	
 2086.57 	 0.00478457 	
 2110.41 	 0.00471464 	
 2132.57 	 0.0046356 	
 2158.46 	 0.00448108 	
 2178.91 	 0.0048011 	
 2201.29 	 0.00498115 	
 2224.37 	 0.00488914 	
 2247.34 	 0.00482525 	
 2273.18 	 0.00461046 	
 2293.76 	 0.00466661 	
 2315.88 	 0.00486383 	

	
	
