Start Time:  5/4/2017 11:10:19 PM         Time Completed:  5/4/2017 11:10:36 PM     Elapsed Time:  00:00:17
Sample ID:     FORC_desvirgao2

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0054B\FORCexp0054B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#107.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#107.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0054B\FORCexp0054B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#107.dat

***DATA***

Field(G)	 Moment(emu)	
 29.4486 	 0.00319221 	
 34.6534 	 0.00315063 	
 48.6101 	 0.00311512 	
 66.2374 	 0.00311569 	
 86.2481 	 0.0031012 	
 111.767 	 0.00317459 	
 133.028 	 0.00298564 	
 155.747 	 0.00319382 	
 178.219 	 0.00345784 	
 201.681 	 0.00351143 	
 225.036 	 0.00328457 	
 246.601 	 0.00329747 	
 268.723 	 0.00361295 	
 292.478 	 0.00349296 	
 316.168 	 0.00362854 	
 343.836 	 0.00358756 	
 364.4 	 0.00355787 	
 386.122 	 0.00343307 	
 408.741 	 0.00343594 	
 431.915 	 0.00343878 	
 454.832 	 0.00372806 	
 475.916 	 0.00356482 	
 498.756 	 0.0037714 	
 522.715 	 0.00363369 	
 545.861 	 0.0036886 	
 569.022 	 0.00380493 	
 593.907 	 0.00367768 	
 616.142 	 0.00384355 	
 638.156 	 0.003792 	
 660.802 	 0.00378313 	
 683.871 	 0.00393263 	
 704.85 	 0.00397351 	
 728.192 	 0.00412546 	
 751.795 	 0.00419089 	
 774.999 	 0.00392817 	
 798.305 	 0.00381361 	
 824.189 	 0.00395659 	
 845.155 	 0.00390838 	
 867.016 	 0.00407011 	
 889.823 	 0.00401439 	
 912.718 	 0.00405544 	
 935.397 	 0.00400917 	
 956.856 	 0.00413361 	
 983.018 	 0.00418781 	
 1005.64 	 0.00433753 	
 1028.16 	 0.00438799 	
 1051.3 	 0.00411839 	
 1073.36 	 0.00421488 	
 1095.27 	 0.0040875 	
 1118 	 0.00419815 	
 1141.21 	 0.00421933 	
 1168.64 	 0.00434926 	
 1188.41 	 0.00423017 	
 1210.07 	 0.0042699 	
 1232.68 	 0.00407538 	
 1255.63 	 0.00404961 	
 1278.53 	 0.00436735 	
 1300.26 	 0.00436175 	
 1322.82 	 0.00455818 	
 1346.17 	 0.00462042 	
 1368.85 	 0.00443444 	
 1396.55 	 0.00433051 	
 1417.24 	 0.00429174 	
 1438.96 	 0.00436669 	
 1461.59 	 0.0045857 	
 1484.42 	 0.00471351 	
 1507.32 	 0.0045047 	
 1529.07 	 0.00452868 	
 1551.26 	 0.00448314 	
 1574.34 	 0.00468977 	
 1597.75 	 0.00480661 	
 1625.08 	 0.00476325 	
 1645.84 	 0.00467067 	
 1667.05 	 0.00461791 	
 1689.32 	 0.00448157 	
 1712.3 	 0.00450452 	
 1735.03 	 0.00472514 	
 1756.55 	 0.00458064 	
 1778.39 	 0.00437938 	
 1802.2 	 0.00444763 	
 1826.11 	 0.00446615 	
 1853.04 	 0.00466555 	
 1874.28 	 0.00460986 	
 1895.51 	 0.00465634 	
 1917.93 	 0.00466693 	
 1940.78 	 0.00466117 	
 1963.39 	 0.00441456 	
 1985.11 	 0.00437766 	
 2010.75 	 0.00466721 	
 2033.14 	 0.00481986 	
 2056.42 	 0.00478412 	
 2079.31 	 0.00459749 	
 2100.8 	 0.00468737 	
 2122.81 	 0.00447585 	
 2145.77 	 0.00447411 	
 2168.77 	 0.00468811 	
 2194.98 	 0.00494094 	
 2215.41 	 0.00482381 	
 2237.38 	 0.00466073 	
 2260.37 	 0.00466109 	
 2283.32 	 0.00479389 	
 2306.03 	 0.00485739 	
 2327.54 	 0.00477907 	
 2350.23 	 0.00485635 	
 2373.34 	 0.00482535 	
 2396.6 	 0.0047812 	
 2419.45 	 0.00473192 	

	
	
