Start Time:  5/4/2017 11:44:53 PM         Time Completed:  5/4/2017 11:45:14 PM     Elapsed Time:  00:00:21
Sample ID:     FORC_desvirgao2

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0108B\FORCexp0108B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#215.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#215.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0108B\FORCexp0108B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#215.dat

***DATA***

Field(G)	 Moment(emu)	
-1214.45 	-0.00354986 	
-1214.44 	-0.00355282 	
-1203.6 	-0.00366382 	
-1186.46 	-0.00342474 	
-1167.16 	-0.00345862 	
-1146.09 	-0.00357872 	
-1121.04 	-0.0036773 	
-1100.56 	-0.00365318 	
-1077.83 	-0.00340449 	
-1054.84 	-0.00326054 	
-1032.04 	-0.00347071 	
-1008.33 	-0.00354696 	
-986.364 	-0.00339193 	
-962.297 	-0.00345756 	
-939.529 	-0.0031782 	
-915.865 	-0.00306455 	
-888.574 	-0.00321041 	
-867.629 	-0.00319068 	
-845.675 	-0.00333598 	
-823.092 	-0.00341996 	
-800.757 	-0.00321776 	
-777.165 	-0.00314111 	
-756.055 	-0.00327046 	
-728.766 	-0.00320132 	
-705.856 	-0.00333996 	
-686.922 	-0.00337732 	
-663.446 	-0.00313749 	
-638.331 	-0.00310642 	
-616.059 	-0.00293226 	
-593.232 	-0.00284914 	
-570.445 	-0.00286851 	
-548.143 	-0.00284609 	
-520.947 	-0.00278005 	
-500.118 	-0.00285508 	
-477.951 	-0.00267728 	
-455.218 	-0.00269158 	
-432.32 	-0.00285494 	
-410.215 	-0.0029576 	
-387.606 	-0.00277862 	
-365.169 	-0.00255258 	
-342.141 	-0.00248174 	
-318.351 	-0.00255338 	
-292.161 	-0.00274234 	
-270.564 	-0.00262274 	
-248.249 	-0.00278064 	
-225.677 	-0.00277616 	
-202.886 	-0.00248628 	
-180.436 	-0.00230548 	
-159.158 	-0.0020581 	
-135.539 	-0.00218897 	
-112.464 	-0.00229867 	
-89.0057 	-0.0023872 	
-63.025 	-0.00224436 	
-41.6683 	-0.00219435 	
-19.6073 	-0.00224689 	
 3.0201 	-0.00230353 	
 25.9067 	-0.0024393 	
 49.2793 	-0.00241682 	
 71.1024 	-0.00227372 	
 93.3266 	-0.00211204 	
 116.817 	-0.00194358 	
 140.272 	-0.00194861 	
 167.202 	-0.00210472 	
 188.501 	-0.00197586 	
 209.857 	-0.00197496 	
 232.403 	-0.00185943 	
 255.209 	-0.00166339 	
 278.381 	-0.00161231 	
 299.944 	-0.00166294 	
 321.692 	-0.00174273 	
 345.561 	-0.00178502 	
 368.921 	-0.00149685 	
 396.07 	-0.00128108 	
 417.242 	-0.00138837 	
 438.667 	-0.00139898 	
 461.398 	-0.00145405 	
 484.279 	-0.00153615 	
 511.363 	-0.00125707 	
 531.535 	-0.00107032 	
 553.332 	-0.00104775 	
 575.917 	-0.00124096 	
 598.847 	-0.00111521 	
 622.075 	-0.000951673 	
 643.708 	-0.000701443 	
 666.185 	-0.000406218 	
 689.567 	-0.000118854 	
 712.729 	 0.0000959689 	
 736.039 	 0.0000991205 	
 760.696 	 0.000585364 	
 782.279 	 0.000668141 	
 805.05 	 0.00100901 	
 828.043 	 0.00127181 	
 850.917 	 0.00132771 	
 871.42 	 0.001548 	
 894.809 	 0.00164211 	
 918.449 	 0.00184364 	
 941.874 	 0.00229483 	
 965.011 	 0.00258525 	
 990.73 	 0.0025661 	
 1011.66 	 0.00280775 	
 1033.84 	 0.00292905 	
 1056.84 	 0.00273997 	
 1079.77 	 0.00326987 	
 1102.3 	 0.00352729 	
 1124.1 	 0.00370968 	
 1147.22 	 0.00383913 	
 1170.57 	 0.00367944 	
 1193.67 	 0.0037371 	
 1219.14 	 0.00400384 	
 1240.29 	 0.00391863 	
 1262.51 	 0.00415431 	
 1285.52 	 0.00428294 	
 1308.27 	 0.00398835 	
 1331.01 	 0.00395451 	
 1352.82 	 0.00395432 	
 1376 	 0.00409205 	
 1399.55 	 0.00439438 	
 1422.71 	 0.00445514 	
 1448.77 	 0.00417549 	
 1469.53 	 0.00436692 	
 1491.35 	 0.00416418 	
 1513.77 	 0.00436403 	
 1536.8 	 0.00458441 	
 1561.91 	 0.00431843 	
 1583.99 	 0.00434083 	
 1606.61 	 0.00416652 	
 1629.31 	 0.00416182 	
 1651.97 	 0.00424396 	
 1672.61 	 0.00445873 	
 1695.76 	 0.00463901 	
 1718.44 	 0.00440549 	
 1742.42 	 0.00469902 	
 1765.7 	 0.00452177 	
 1790.77 	 0.00479818 	
 1812.64 	 0.00483161 	
 1835.25 	 0.00473387 	
 1857.62 	 0.00464607 	
 1880.47 	 0.0046226 	
 1902.28 	 0.00467454 	
 1923.89 	 0.00470475 	
 1947.29 	 0.0045712 	
 1971.03 	 0.00474706 	
 1994.1 	 0.00466896 	
 2020.29 	 0.00454611 	
 2041.83 	 0.00467075 	
 2063.8 	 0.00457887 	
 2086.36 	 0.00463635 	

	
	
