Start Time:  5/5/2017 12:05:47 AM         Time Completed:  5/5/2017 12:06:08 AM     Elapsed Time:  00:00:21
Sample ID:     FORC_desvirgao2

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0138B\FORCexp0138B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#275.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#275.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0138B\FORCexp0138B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#275.dat

***DATA***

Field(G)	 Moment(emu)	
-1905.35 	-0.00461552 	
-1902.43 	-0.00454873 	
-1894.06 	-0.0042159 	
-1877.73 	-0.00436211 	
-1858.59 	-0.00444972 	
-1837.69 	-0.00437169 	
-1812.34 	-0.00446499 	
-1791.65 	-0.00461348 	
-1769.18 	-0.00467529 	
-1746.14 	-0.00463876 	
-1722.5 	-0.00455433 	
-1700.59 	-0.00474358 	
-1677.38 	-0.00486013 	
-1653.76 	-0.00453403 	
-1631.49 	-0.00452294 	
-1607.74 	-0.00428791 	
-1580.68 	-0.00419135 	
-1558.84 	-0.00431617 	
-1536.68 	-0.00428293 	
-1513.87 	-0.00453315 	
-1491.07 	-0.0046431 	
-1466.1 	-0.00441222 	
-1444.89 	-0.00427288 	
-1422.4 	-0.00451031 	
-1400.26 	-0.00422417 	
-1376.84 	-0.00416343 	
-1353.19 	-0.00417774 	
-1331.41 	-0.0042382 	
-1308.82 	-0.00429542 	
-1285.63 	-0.00453785 	
-1262.12 	-0.00454982 	
-1235.34 	-0.00445256 	
-1213.88 	-0.00430345 	
-1192.98 	-0.00448787 	
-1169.78 	-0.00439024 	
-1146.75 	-0.00451873 	
-1123.73 	-0.00445295 	
-1101.93 	-0.00429282 	
-1079.23 	-0.00411673 	
-1056.03 	-0.00397913 	
-1033.33 	-0.00420113 	
-1005.76 	-0.00441459 	
-984.458 	-0.00427485 	
-963.904 	-0.00402773 	
-940.436 	-0.00397449 	
-917.544 	-0.00390949 	
-894.415 	-0.00398149 	
-869.628 	-0.00395258 	
-847.612 	-0.00408694 	
-825.173 	-0.00400442 	
-802.302 	-0.00389487 	
-779.637 	-0.00382945 	
-758.93 	-0.0039454 	
-735.575 	-0.00400239 	
-711.759 	-0.00413557 	
-688.426 	-0.00409068 	
-665.372 	-0.00387687 	
-640.741 	-0.00401102 	
-618.841 	-0.00394698 	
-596.816 	-0.00387448 	
-573.896 	-0.00348397 	
-550.316 	-0.00349482 	
-528.776 	-0.00347202 	
-505.547 	-0.00361335 	
-481.925 	-0.00361123 	
-459.151 	-0.00349015 	
-431.754 	-0.00353721 	
-411.842 	-0.00379624 	
-390.334 	-0.00374873 	
-368.578 	-0.00361222 	
-344.747 	-0.00348184 	
-321.42 	-0.00359159 	
-299.473 	-0.00344573 	
-276.96 	-0.00363459 	
-253.475 	-0.00365544 	
-230.335 	-0.0033752 	
-207.005 	-0.00321384 	
-182.763 	-0.00338392 	
-160.837 	-0.00341941 	
-138.136 	-0.00345789 	
-115.43 	-0.00341137 	
-92.3319 	-0.00316531 	
-69.5741 	-0.003068 	
-44.9223 	-0.00323673 	
-22.0955 	-0.00328861 	
-3.09481 	-0.00340335 	
 20.615 	-0.00329993 	
 47.5701 	-0.00292682 	
 68.2657 	-0.00284738 	
 90.5981 	-0.0028371 	
 113.878 	-0.00280353 	
 139.644 	-0.00303411 	
 160.108 	-0.00306822 	
 181.283 	-0.00309638 	
 204.137 	-0.00292558 	
 227.502 	-0.00273432 	
 250.787 	-0.00253844 	
 276.837 	-0.00265627 	
 298.214 	-0.00250568 	
 319.792 	-0.00244902 	
 342.817 	-0.00254622 	
 365.615 	-0.00258593 	
 388.397 	-0.00233396 	
 409.904 	-0.00200962 	
 433.345 	-0.00213658 	
 456.55 	-0.00231702 	
 479.776 	-0.00219422 	
 505.816 	-0.00206191 	
 527.063 	-0.00213882 	
 548.747 	-0.00214327 	
 571.95 	-0.00191608 	
 594.787 	-0.00203624 	
 617.269 	-0.00198894 	
 638.742 	-0.00186929 	
 662.104 	-0.00150748 	
 685.466 	-0.00102713 	
 708.689 	-0.000958099 	
 734.542 	-0.000786894 	
 755.258 	-0.000441463 	
 776.707 	-0.000206032 	
 800.338 	 0.000162882 	
 823.454 	 0.00030782 	
 849.225 	 0.000503336 	
 869.624 	 0.00068047 	
 891.737 	 0.00100782 	
 914.478 	 0.00105831 	
 937.455 	 0.00114261 	
 963.586 	 0.00155094 	
 984.232 	 0.00184575 	
 1006.24 	 0.00228493 	
 1029.14 	 0.00256212 	
 1052.01 	 0.00269679 	
 1074.78 	 0.00264989 	
 1096.65 	 0.00284314 	
 1119.65 	 0.00300152 	
 1143.11 	 0.00332054 	
 1166.32 	 0.00340074 	
 1192.4 	 0.00312171 	
 1213.1 	 0.00331182 	
 1235.05 	 0.00342807 	
 1257.89 	 0.00339173 	
 1280.84 	 0.00364779 	
 1303.7 	 0.00378847 	
 1325.04 	 0.004055 	
 1348.68 	 0.00386617 	
 1371.98 	 0.00365798 	
 1395.18 	 0.00377574 	

	
	
