Start Time:  5/4/2017 11:14:58 PM         Time Completed:  5/4/2017 11:15:17 PM     Elapsed Time:  00:00:19
Sample ID:     FORC_desvirgao2

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0062B\FORCexp0062B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#123.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#123.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0062B\FORCexp0062B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#123.dat

***DATA***

Field(G)	 Moment(emu)	
-154.953 	 0.00287709 	
-148.111 	 0.00290963 	
-134.385 	 0.00292194 	
-116.758 	 0.00280204 	
-96.4922 	 0.00282734 	
-75.6084 	 0.00301517 	
-54.159 	 0.00279063 	
-30.5266 	 0.00309318 	
-7.06357 	 0.00326096 	
 16.3065 	 0.0031818 	
 43.4104 	 0.00318887 	
 64.5899 	 0.00308989 	
 86.8813 	 0.00303919 	
 109.306 	 0.00336093 	
 133.059 	 0.0034807 	
 156.128 	 0.00325858 	
 177.936 	 0.00331623 	
 200.914 	 0.00313759 	
 224.423 	 0.00311538 	
 246.766 	 0.00327808 	
 270.865 	 0.00344278 	
 296.005 	 0.00324822 	
 318.016 	 0.00343453 	
 339.774 	 0.00339462 	
 363.02 	 0.0033292 	
 386.086 	 0.00359025 	
 408.355 	 0.00379711 	
 429.975 	 0.00373092 	
 453.159 	 0.00366543 	
 476.199 	 0.00367406 	
 498.766 	 0.00371966 	
 526.286 	 0.00389745 	
 547.368 	 0.00388825 	
 569.598 	 0.00399823 	
 592.332 	 0.00399297 	
 615.061 	 0.00374011 	
 637.672 	 0.00361143 	
 659.109 	 0.00361152 	
 682.358 	 0.00369095 	
 704.953 	 0.00352487 	
 728.526 	 0.00395219 	
 755.114 	 0.00376988 	
 776.908 	 0.00385346 	
 798.938 	 0.00380837 	
 821.73 	 0.00385582 	
 844.157 	 0.00413022 	
 871.286 	 0.00421125 	
 891.073 	 0.00405739 	
 912.733 	 0.00393208 	
 934.862 	 0.00424016 	
 958.147 	 0.00429993 	
 981.346 	 0.00428227 	
 1003.35 	 0.0041637 	
 1026 	 0.00424737 	
 1049.24 	 0.00422864 	
 1072.56 	 0.00400125 	
 1099.85 	 0.00415044 	
 1120.13 	 0.00416438 	
 1141.68 	 0.00419043 	
 1164.43 	 0.00436147 	
 1186.42 	 0.00417944 	
 1212.43 	 0.00400276 	
 1233.42 	 0.00409185 	
 1254.95 	 0.0041936 	
 1278.05 	 0.00424679 	
 1301.06 	 0.00441887 	
 1328.71 	 0.00441427 	
 1348.05 	 0.00452399 	
 1368.5 	 0.00441844 	
 1391.43 	 0.00433313 	
 1417.49 	 0.00439234 	
 1439.72 	 0.00435641 	
 1461.1 	 0.00439786 	
 1483.78 	 0.00438243 	
 1506.85 	 0.00437664 	
 1529.96 	 0.00459115 	
 1557.35 	 0.0045926 	
 1577.21 	 0.00455012 	
 1598.98 	 0.00440426 	
 1620.94 	 0.00458274 	
 1643.72 	 0.0044539 	
 1670.69 	 0.00443674 	
 1691.11 	 0.00449095 	
 1712.55 	 0.00458846 	
 1735.51 	 0.00459895 	
 1758.44 	 0.00442569 	
 1781.69 	 0.00434606 	
 1802.51 	 0.00451011 	
 1824.96 	 0.00462804 	
 1848.61 	 0.00475956 	
 1872.73 	 0.00465288 	
 1895.78 	 0.00450543 	
 1920.39 	 0.00474875 	
 1942.24 	 0.00489488 	
 1964.96 	 0.0049584 	
 1987.41 	 0.00470762 	
 2010.38 	 0.00446152 	
 2034.61 	 0.00480883 	
 2056.56 	 0.00476724 	
 2078.85 	 0.00490764 	
 2101.37 	 0.0046307 	
 2124.49 	 0.00455844 	
 2147.01 	 0.00450636 	
 2168.99 	 0.00431137 	
 2192.14 	 0.00433321 	
 2215.31 	 0.00467069 	
 2237.91 	 0.00485636 	
 2263.88 	 0.0050242 	
 2285.97 	 0.00492173 	
 2307.39 	 0.00472547 	
 2330.91 	 0.00462425 	
 2353.52 	 0.00487588 	
 2375.18 	 0.00499063 	
 2396.77 	 0.00475099 	
 2420.65 	 0.00486957 	
 2443.57 	 0.00489391 	
 2466.45 	 0.00470775 	
 2492.39 	 0.00483503 	
 2513.36 	 0.0047593 	
 2535.19 	 0.00482308 	
 2558.04 	 0.00489668 	
 2580.74 	 0.00474694 	
 2603.33 	 0.00470444 	

	
	
