Start Time:  5/4/2017 11:03:39 PM         Time Completed:  5/4/2017 11:03:54 PM     Elapsed Time:  00:00:15
Sample ID:     FORC_desvirgao2

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0042B\FORCexp0042B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#83.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#83.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0042B\FORCexp0042B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#83.dat

***DATA***

Field(G)	 Moment(emu)	
 305.731 	 0.00354659 	
 307.471 	 0.00354696 	
 318.896 	 0.00354544 	
 334.826 	 0.00366704 	
 353.959 	 0.00370628 	
 374.708 	 0.0036304 	
 394.645 	 0.0036571 	
 417.546 	 0.00366087 	
 445.1 	 0.00370376 	
 466.303 	 0.00389 	
 510.123 	 0.00394353 	
 533.979 	 0.00386322 	
 556.744 	 0.00372409 	
 580.054 	 0.00359088 	
 603.416 	 0.0036325 	
 630.082 	 0.00376486 	
 650.706 	 0.00387562 	
 672.849 	 0.00394487 	
 695.876 	 0.00392086 	
 718.693 	 0.0039319 	
 744.417 	 0.00407087 	
 765.795 	 0.00391592 	
 787.609 	 0.00409928 	
 810.411 	 0.00414596 	
 833.214 	 0.00407518 	
 856.165 	 0.00391982 	
 877.578 	 0.00375945 	
 900.741 	 0.00378727 	
 923.697 	 0.00399473 	
 945.995 	 0.00400224 	
 972.672 	 0.00398948 	
 994.568 	 0.00413646 	
 1013.72 	 0.00412433 	
 1037.18 	 0.00404317 	
 1060.55 	 0.00400258 	
 1086.99 	 0.00411532 	
 1108.12 	 0.00419165 	
 1129.85 	 0.00441041 	
 1152.44 	 0.0045072 	
 1174.86 	 0.00445115 	
 1201.06 	 0.00450634 	
 1222.58 	 0.00427495 	
 1244.37 	 0.00442202 	
 1266.92 	 0.00443389 	
 1289.58 	 0.00418031 	
 1312.38 	 0.00410289 	
 1334.29 	 0.00421075 	
 1356.84 	 0.00413104 	
 1379.45 	 0.00431471 	
 1402.61 	 0.00432413 	
 1429.77 	 0.00423582 	
 1450.08 	 0.00447454 	
 1470.6 	 0.00453752 	
 1493.7 	 0.00445663 	
 1516.77 	 0.00454979 	
 1544.02 	 0.00463392 	
 1564.67 	 0.00458029 	
 1586.16 	 0.0046318 	
 1608.7 	 0.00449958 	
 1630.82 	 0.00448382 	
 1653.87 	 0.00446137 	
 1675.63 	 0.00415527 	
 1698.4 	 0.00446596 	
 1721.72 	 0.00465638 	
 1744.73 	 0.00466215 	
 1771.51 	 0.00459258 	
 1791.92 	 0.00441833 	
 1813.13 	 0.00417724 	
 1840.15 	 0.00457196 	
 1860.56 	 0.00462473 	
 1881.24 	 0.00466587 	
 1902.59 	 0.00495638 	
 1926.14 	 0.00485248 	
 1949.56 	 0.0046644 	
 1972.67 	 0.00466074 	
 1998.33 	 0.00460682 	
 2019.18 	 0.00447336 	
 2041.43 	 0.0047909 	
 2062.97 	 0.00506137 	
 2085.59 	 0.00507845 	
 2111.82 	 0.00472307 	
 2132.9 	 0.00476713 	
 2154.66 	 0.00478753 	

	
	
