Start Time:  5/4/2017 10:57:04 PM         Time Completed:  5/4/2017 10:57:15 PM     Elapsed Time:  00:00:11
Sample ID:     FORC_desvirgao2

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0029B\FORCexp0029B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#57.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#57.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0029B\FORCexp0029B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#57.dat

***DATA***

Field(G)	 Moment(emu)	
 605.104 	 0.00386191 	
 606.54 	 0.00384583 	
 618.288 	 0.00378746 	
 633.674 	 0.00383852 	
 652.945 	 0.00385934 	
 673.816 	 0.00385476 	
 695.331 	 0.00387468 	
 716.701 	 0.00401731 	
 739.729 	 0.00410082 	
 763.232 	 0.00411745 	
 786.627 	 0.00402394 	
 812.428 	 0.00421036 	
 833.96 	 0.00405234 	
 856.247 	 0.00397547 	
 878.525 	 0.00420092 	
 901.085 	 0.00398004 	
 927.021 	 0.0038965 	
 946.751 	 0.00409098 	
 969.271 	 0.00414083 	
 992.155 	 0.00398345 	
 1015.11 	 0.00397025 	
 1037.67 	 0.00403276 	
 1059.65 	 0.00427417 	
 1082.06 	 0.0040879 	
 1105.83 	 0.00411922 	
 1129.05 	 0.00401813 	
 1155.14 	 0.00400716 	
 1176.49 	 0.00412972 	
 1198.25 	 0.00419483 	
 1220.45 	 0.00444291 	
 1243.23 	 0.00454235 	
 1265.64 	 0.00431892 	
 1286.72 	 0.00424954 	
 1309.39 	 0.00417866 	
 1332.74 	 0.00427494 	
 1355.89 	 0.00449237 	
 1382.79 	 0.00453217 	
 1402.91 	 0.00441377 	
 1423.93 	 0.00458245 	
 1449.6 	 0.00465276 	
 1471.25 	 0.00448969 	
 1493.47 	 0.00447855 	
 1513.34 	 0.00442951 	
 1536.32 	 0.00459311 	
 1559.87 	 0.00465229 	
 1582.98 	 0.00441181 	
 1605.98 	 0.00431546 	
 1630.32 	 0.00456051 	
 1651.91 	 0.00469015 	
 1674.16 	 0.00469691 	
 1695.96 	 0.00462985 	
 1719.14 	 0.00447458 	
 1740.06 	 0.00467548 	
 1762.53 	 0.00489608 	
 1786.08 	 0.00483028 	
 1809.45 	 0.00483733 	
 1832.5 	 0.00477432 	

	
	
