Start Time:  5/4/2017 11:06:23 PM         Time Completed:  5/4/2017 11:06:38 PM     Elapsed Time:  00:00:15
Sample ID:     FORC_desvirgao2

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0047B\FORCexp0047B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#93.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#93.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0047B\FORCexp0047B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#93.dat

***DATA***

Field(G)	 Moment(emu)	
 190.473 	 0.00340216 	
 192.239 	 0.00345341 	
 202.428 	 0.00362472 	
 218.687 	 0.00357408 	
 237.721 	 0.00336775 	
 262.622 	 0.00335059 	
 282.67 	 0.0033469 	
 304.511 	 0.00337572 	
 327.278 	 0.00364205 	
 350.231 	 0.00376626 	
 373.524 	 0.00365817 	
 396.405 	 0.003477 	
 417.978 	 0.00353924 	
 440.828 	 0.00385359 	
 464.605 	 0.00412686 	
 488.566 	 0.00396908 	
 513.776 	 0.0038262 	
 536.238 	 0.00383223 	
 558.571 	 0.00363332 	
 581.228 	 0.00358942 	
 604.111 	 0.00366905 	
 626.588 	 0.00393343 	
 648.01 	 0.00418665 	
 671.073 	 0.0039401 	
 694.482 	 0.00382136 	
 717.73 	 0.00391365 	
 743.948 	 0.00417126 	
 764.93 	 0.00420366 	
 786.76 	 0.00419386 	
 809.604 	 0.00438419 	
 831.763 	 0.00436883 	
 855.187 	 0.00418588 	
 876.801 	 0.00392561 	
 900.319 	 0.00409035 	
 923.317 	 0.00422264 	
 946.623 	 0.00422612 	
 972.821 	 0.00395721 	
 993.457 	 0.00392292 	
 1015.28 	 0.00396755 	
 1038.05 	 0.00399061 	
 1060.78 	 0.00412074 	
 1086.99 	 0.00409697 	
 1107.43 	 0.00402903 	
 1129.71 	 0.00405098 	
 1152.54 	 0.00432462 	
 1175.48 	 0.00438894 	
 1198.09 	 0.00432829 	
 1219.97 	 0.00437325 	
 1241.97 	 0.00436958 	
 1265.4 	 0.0044045 	
 1288.75 	 0.00451718 	
 1316.19 	 0.0044939 	
 1336.97 	 0.00446162 	
 1358.58 	 0.00453157 	
 1381.16 	 0.00442635 	
 1403.79 	 0.00422851 	
 1426.16 	 0.00423979 	
 1447.74 	 0.00402398 	
 1470.36 	 0.00421182 	
 1494.22 	 0.00428513 	
 1517.58 	 0.00425856 	
 1544.73 	 0.00427367 	
 1565.19 	 0.00435641 	
 1586.65 	 0.00431236 	
 1609.03 	 0.00458667 	
 1631.87 	 0.00470336 	
 1654.68 	 0.00450526 	
 1676.23 	 0.00456624 	
 1698.32 	 0.00461214 	
 1721.8 	 0.00438297 	
 1744.94 	 0.00450881 	
 1771.83 	 0.004629 	
 1792.63 	 0.00465258 	
 1814 	 0.00471076 	
 1836.7 	 0.00446485 	
 1859.68 	 0.00436187 	
 1882.35 	 0.00456012 	
 1906.94 	 0.00463581 	
 1928.94 	 0.00446805 	
 1952.34 	 0.00446555 	
 1973.95 	 0.00454207 	
 1995.94 	 0.00444165 	
 2020.41 	 0.00471957 	
 2042.76 	 0.00463904 	
 2065.15 	 0.00465454 	
 2088.02 	 0.0047786 	
 2107.57 	 0.00485892 	
 2132.97 	 0.00470536 	
 2155.27 	 0.00472828 	
 2178.23 	 0.0044571 	
 2201.28 	 0.00477234 	
 2224.12 	 0.00496614 	
 2250.17 	 0.00471164 	

	
	
