Start Time:  5/4/2017 11:00:00 PM         Time Completed:  5/4/2017 11:00:13 PM     Elapsed Time:  00:00:13
Sample ID:     FORC_desvirgao2

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0035B\FORCexp0035B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#69.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#69.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0035B\FORCexp0035B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#69.dat

***DATA***

Field(G)	 Moment(emu)	
 466.9 	 0.00371894 	
 472.283 	 0.00373362 	
 486.477 	 0.00362601 	
 504.118 	 0.00355738 	
 524.377 	 0.0037752 	
 549.931 	 0.00391776 	
 570.113 	 0.00396934 	
 591.787 	 0.00398788 	
 614.495 	 0.00374125 	
 637.873 	 0.00367141 	
 660.406 	 0.00379863 	
 681.957 	 0.00383307 	
 705.586 	 0.00405692 	
 728.495 	 0.00379503 	
 752.341 	 0.00357854 	
 775.678 	 0.0036594 	
 800.43 	 0.00397081 	
 822.811 	 0.00399498 	
 844.985 	 0.00418897 	
 867.813 	 0.00426121 	
 890.322 	 0.00414601 	
 912.188 	 0.00411496 	
 937.768 	 0.00393463 	
 956.707 	 0.00387067 	
 979.998 	 0.00416662 	
 1003.56 	 0.00423761 	
 1028.27 	 0.00424739 	
 1050.52 	 0.00417254 	
 1072.95 	 0.00402455 	
 1095.12 	 0.00430727 	
 1122.43 	 0.00447495 	
 1142 	 0.00428813 	
 1162.37 	 0.00435572 	
 1185.27 	 0.00438883 	
 1208.32 	 0.00418917 	
 1231.38 	 0.00414064 	
 1253.79 	 0.00437065 	
 1276.66 	 0.00426842 	
 1303.45 	 0.00423523 	
 1325.22 	 0.00446109 	
 1346.72 	 0.00432548 	
 1367.77 	 0.00438733 	
 1389.16 	 0.00450136 	
 1413.03 	 0.00451292 	
 1436.29 	 0.00461156 	
 1463.39 	 0.0045627 	
 1483.85 	 0.00447118 	
 1505.4 	 0.00435614 	
 1527.52 	 0.00433892 	
 1549.85 	 0.00432475 	
 1573.42 	 0.00457165 	
 1594.56 	 0.00437068 	
 1617.55 	 0.00448487 	
 1641.21 	 0.00451026 	
 1663.88 	 0.00431679 	
 1686.83 	 0.0043273 	
 1712.48 	 0.00471023 	
 1732.48 	 0.0047373 	
 1754.49 	 0.00448734 	
 1776.62 	 0.00457679 	
 1799.99 	 0.00464487 	
 1823.06 	 0.00467687 	
 1847.1 	 0.00452941 	
 1870.5 	 0.00464213 	
 1892.46 	 0.00462148 	
 1914.83 	 0.004494 	
 1937.91 	 0.00447696 	
 1959.91 	 0.00444949 	
 1981.44 	 0.00462493 	

	
	
