Start Time:  5/4/2017 11:41:28 PM         Time Completed:  5/4/2017 11:41:49 PM     Elapsed Time:  00:00:21
Sample ID:     FORC_desvirgao2

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0103B\FORCexp0103B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#205.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#205.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0103B\FORCexp0103B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#205.dat

***DATA***

Field(G)	 Moment(emu)	
-1099.24 	-0.0030406 	
-1097.33 	-0.00308204 	
-1085.99 	-0.00311122 	
-1070.06 	-0.00314978 	
-1051.1 	-0.00320311 	
-1030.49 	-0.00299593 	
-1010.4 	-0.00307013 	
-987.188 	-0.0028774 	
-963.472 	-0.00280656 	
-940.003 	-0.00305478 	
-916.916 	-0.00280328 	
-889.573 	-0.00281138 	
-868.113 	-0.00289277 	
-845.716 	-0.00272572 	
-823.247 	-0.00286884 	
-800.036 	-0.00302232 	
-777.329 	-0.00301505 	
-755.262 	-0.00281126 	
-731.815 	-0.00289078 	
-708.514 	-0.00264249 	
-685.871 	-0.00274314 	
-657.852 	-0.00281024 	
-637.486 	-0.00284929 	
-615.771 	-0.00297347 	
-592.943 	-0.0027541 	
-569.806 	-0.00237978 	
-546.804 	-0.00228935 	
-525.789 	-0.00250367 	
-502.25 	-0.00251926 	
-478.816 	-0.00262464 	
-455.414 	-0.00261344 	
-432.444 	-0.00234696 	
-407.621 	-0.00249472 	
-385.238 	-0.002298 	
-362.502 	-0.00224542 	
-339.824 	-0.00241325 	
-317.043 	-0.00243178 	
-296.167 	-0.00220403 	
-272.552 	-0.00212025 	
-249.146 	-0.00193999 	
-223.101 	-0.00216515 	
-203.864 	-0.00233361 	
-176.892 	-0.0022549 	
-156.2 	-0.00202986 	
-133.87 	-0.00179042 	
-110.94 	-0.00180272 	
-88.0583 	-0.00194201 	
-62.0571 	-0.00207645 	
-41.3594 	-0.00211389 	
-19.5251 	-0.002255 	
 2.87579 	-0.00211688 	
 26.4421 	-0.00186012 	
 49.6912 	-0.00177142 	
 71.5863 	-0.00170325 	
 94.7886 	-0.00163859 	
 118.315 	-0.00173815 	
 141.25 	-0.0017475 	
 167.485 	-0.00142423 	
 187.847 	-0.00124271 	
 210.038 	-0.0011124 	
 233.268 	-0.00130018 	
 256.136 	-0.00140609 	
 278.731 	-0.00129159 	
 299.012 	-0.00126403 	
 323.654 	-0.0011477 	
 347.126 	-0.001197 	
 370.45 	-0.00120741 	
 396.456 	-0.00119075 	
 417.747 	-0.00138186 	
 440.092 	-0.000995249 	
 462.762 	-0.000737628 	
 484.531 	-0.000811577 	
 508.09 	-0.000804686 	
 530.14 	-0.000654191 	
 552.689 	-0.000635706 	
 575.866 	-0.000484129 	
 599.13 	-0.000284156 	
 626.444 	-0.000212761 	
 646.749 	-0.000129256 	
 667.446 	 0.0000655566 	
 690.097 	 0.000418358 	
 713.773 	 0.000497608 	
 737.135 	 0.000649823 	
 759.214 	 0.000699914 	
 781.744 	 0.000967899 	
 804.999 	 0.00111352 	
 828.177 	 0.00129753 	
 855.157 	 0.00169436 	
 875.983 	 0.00181971 	
 897.232 	 0.0021153 	
 919.792 	 0.0025438 	
 942.754 	 0.00246512 	
 970.228 	 0.00277889 	
 990.596 	 0.00301312 	
 1012.26 	 0.00303572 	
 1034.7 	 0.00350809 	
 1054.68 	 0.00354358 	
 1082.35 	 0.00343652 	
 1103.65 	 0.00351297 	
 1125.25 	 0.00370852 	
 1148.62 	 0.00385582 	
 1171.58 	 0.004141 	
 1198.99 	 0.00405157 	
 1219.49 	 0.00410952 	
 1241.06 	 0.00407336 	
 1263.45 	 0.00386388 	
 1286.44 	 0.00391283 	
 1309.52 	 0.00427909 	
 1330.96 	 0.0043954 	
 1352.81 	 0.00405522 	
 1376.71 	 0.00402921 	
 1400.29 	 0.00417733 	
 1427.4 	 0.00430441 	
 1448.54 	 0.00433904 	
 1470.16 	 0.00446772 	
 1492.55 	 0.00466564 	
 1515.41 	 0.0045224 	
 1538 	 0.00429707 	
 1559.84 	 0.00429128 	
 1582.8 	 0.00435865 	
 1605.99 	 0.00435598 	
 1629.1 	 0.00441732 	
 1656.16 	 0.00439895 	
 1676.86 	 0.00448856 	
 1698.35 	 0.00444456 	
 1720.78 	 0.00440761 	
 1743.6 	 0.00455226 	
 1766.16 	 0.00447381 	
 1788.47 	 0.00438462 	
 1810.94 	 0.00445637 	
 1834.21 	 0.00467552 	
 1857.66 	 0.0046914 	
 1884.52 	 0.00480297 	
 1905.61 	 0.00479309 	
 1927.01 	 0.00485948 	
 1949.63 	 0.00476168 	
 1972.78 	 0.0045674 	
 1999.09 	 0.00475492 	
 2019.73 	 0.00467117 	
 2040.42 	 0.00468781 	
 2061.99 	 0.00482544 	
 2085.33 	 0.00476465 	
 2111.96 	 0.00452491 	
 2133.78 	 0.00474064 	
 2155.91 	 0.00469205 	
 2178.41 	 0.00482908 	
 2201.55 	 0.00492891 	

	
	
