Start Time:  5/4/2017 10:58:30 PM         Time Completed:  5/4/2017 10:58:43 PM     Elapsed Time:  00:00:13
Sample ID:     FORC_desvirgao2

Experiment:    C:\IDEASVSM\Default UserID\Experiments\FORCexp0032B\FORCexp0032B.exp
Data File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#63.txt
Plot File:     C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#63.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\FORCexp0032B\FORCexp0032B.stp
VSM Data File: C:\IDEASVSM\Default UserID\CarlosHernandez\FORC_floopy\FORC_desvirgao2 (ProfileData)\FORC_desvirgao2#63.dat

***DATA***

Field(G)	 Moment(emu)	
 535.991 	 0.00379135 	
 541.27 	 0.00389375 	
 555.524 	 0.00396027 	
 573.293 	 0.00397036 	
 593.31 	 0.00396318 	
 619.065 	 0.00389459 	
 639.036 	 0.00395109 	
 660.952 	 0.00388794 	
 683.449 	 0.00377938 	
 706.631 	 0.00378012 	
 729.777 	 0.00405319 	
 751.523 	 0.00404596 	
 774.202 	 0.0040794 	
 797.307 	 0.00410414 	
 820.598 	 0.00404496 	
 848.144 	 0.00413647 	
 868.909 	 0.00413083 	
 890.569 	 0.00424103 	
 912.368 	 0.00401777 	
 935.86 	 0.00400109 	
 958.549 	 0.00395513 	
 980.348 	 0.00397469 	
 1002.47 	 0.0042238 	
 1025.94 	 0.00437872 	
 1048.79 	 0.00423283 	
 1076.04 	 0.00409756 	
 1096.77 	 0.0041375 	
 1118.37 	 0.00405757 	
 1140.22 	 0.0041925 	
 1162.95 	 0.00417586 	
 1186.3 	 0.0041277 	
 1208.16 	 0.00427777 	
 1230.26 	 0.00415531 	
 1253.59 	 0.00410302 	
 1276.69 	 0.00424875 	
 1303.57 	 0.00443168 	
 1324.09 	 0.0044961 	
 1345.43 	 0.00453228 	
 1367.82 	 0.00434706 	
 1390.63 	 0.00433849 	
 1413.24 	 0.00434002 	
 1438.35 	 0.0043433 	
 1460.13 	 0.00454058 	
 1482.59 	 0.00459248 	
 1505.2 	 0.00440198 	
 1527.67 	 0.00430721 	
 1548.28 	 0.00463115 	
 1571.36 	 0.00463405 	
 1593.85 	 0.00438741 	
 1617.6 	 0.00449289 	
 1644.43 	 0.0045329 	
 1665.27 	 0.00455044 	
 1686.42 	 0.00437143 	
 1708.73 	 0.00441496 	
 1731.51 	 0.00469058 	
 1754.19 	 0.00474864 	
 1775.29 	 0.00469499 	
 1797.89 	 0.004603 	
 1820.33 	 0.00470015 	
 1844.12 	 0.0046201 	
 1867.55 	 0.00476071 	
 1891.73 	 0.00455983 	
 1912.42 	 0.0046234 	

	
	
